55.944425,-3.188396,SSE,55.944147836140246,-3.1882811949702905,72.71941,351.14722
55.944147836140246,-3.1882811949702905,SW,55.94393570410589,-3.1884933270046463,72.71941,349.89722
55.94393570410589,-3.1884933270046463,SW,55.943723572071534,-3.188705459039002,72.71941,348.64722
55.943723572071534,-3.188705459039002,WSW,55.94360876704182,-3.1889826228987554,72.71941,347.39722
55.94360876704182,-3.1889826228987554,SW,55.94339663500747,-3.189194754933111,93.224625,457.12354
55.94339663500747,-3.189194754933111,W,55.94339663500747,-3.1894947549331114,139.80371,532.14
55.94339663500747,-3.1894947549331114,W,55.94339663500747,-3.1897947549331116,139.80371,530.89
55.94339663500747,-3.1897947549331116,W,55.94339663500747,-3.190094754933112,139.80371,529.64
55.94339663500747,-3.190094754933112,WNW,55.94351144003718,-3.190371918792865,244.60693,645.0068
55.94351144003718,-3.190371918792865,NNW,55.943788603896934,-3.1904867238225747,266.33127,720.28723
55.943788603896934,-3.1904867238225747,SW,55.94357647186258,-3.1906988558569305,266.33127,719.03723
55.94357647186258,-3.1906988558569305,WSW,55.94346166683287,-3.190976019716684,285.936,789.05035
55.94346166683287,-3.190976019716684,N,55.94376166683287,-3.190976019716684,285.936,787.80035
55.94376166683287,-3.190976019716684,NNW,55.94403883069263,-3.1910908247463934,371.03635,879.7606
55.94403883069263,-3.1910908247463934,N,55.94433883069263,-3.1910908247463934,439.4586,978.00806
55.94433883069263,-3.1910908247463934,W,55.94433883069263,-3.1913908247463936,496.14917,1084.0396
55.94433883069263,-3.1913908247463936,NW,55.944550962726986,-3.1916029567807493,618.947,1092.4794
55.944550962726986,-3.1916029567807493,N,55.94485096272699,-3.1916029567807493,618.947,1091.2294
55.94485096272699,-3.1916029567807493,NNW,55.945128126586745,-3.191717761810459,618.947,1089.9794
55.945128126586745,-3.191717761810459,N,55.94542812658675,-3.191717761810459,740.8319,1179.3794
55.94542812658675,-3.191717761810459,NNE,55.945705290446504,-3.1916029567807493,740.8319,1178.1294
55.945705290446504,-3.1916029567807493,NNE,55.94598245430626,-3.19148815175104,772.0027,1244.6499
55.94598245430626,-3.19148815175104,SE,55.945770322271905,-3.191276019716684,772.0027,1243.3999
55.945770322271905,-3.191276019716684,ENE,55.945885127301615,-3.1909988558569307,772.0027,1242.1499
55.945885127301615,-3.1909988558569307,SE,55.94567299526726,-3.190786723822575,772.0027,1240.8999
55.94567299526726,-3.190786723822575,SSE,55.9453958314075,-3.1906719187928654,772.0027,1239.6499
55.9453958314075,-3.1906719187928654,SE,55.945183699373146,-3.1904597867585096,772.0027,1238.3999
55.945183699373146,-3.1904597867585096,SSE,55.94490653551339,-3.1903449817288,772.0027,1237.1499
55.94490653551339,-3.1903449817288,SE,55.94469440347903,-3.1901328496944443,798.90765,1296.3134
55.94469440347903,-3.1901328496944443,NE,55.94490653551339,-3.1899207176600886,798.90765,1295.0634
55.94490653551339,-3.1899207176600886,NE,55.945118667547746,-3.189708585625733,798.90765,1293.8134
55.945118667547746,-3.189708585625733,NE,55.9453307995821,-3.189496453591377,798.90765,1292.5634
55.9453307995821,-3.189496453591377,NE,55.94554293161646,-3.1892843215570212,892.6138,1367.7189
55.94554293161646,-3.1892843215570212,ESE,55.94542812658675,-3.189007157697268,925.7899,1447.3073
55.94542812658675,-3.189007157697268,NE,55.945640258621104,-3.188795025662912,925.7899,1446.0573
55.945640258621104,-3.188795025662912,ENE,55.945755063650815,-3.1885178618031587,925.7899,1444.8073
55.945755063650815,-3.1885178618031587,NE,55.94596719568517,-3.188305729768803,972.0968,1503.1696
55.94596719568517,-3.188305729768803,SE,55.945755063650815,-3.188093597734447,972.0968,1501.9196
55.945755063650815,-3.188093597734447,ESE,55.945640258621104,-3.1878164338746937,972.0968,1500.6696
55.945640258621104,-3.1878164338746937,SE,55.94542812658675,-3.187604301840338,972.0968,1499.4196
55.94542812658675,-3.187604301840338,ESE,55.94531332155704,-3.1873271379805845,981.9494,1554.9402
55.94531332155704,-3.1873271379805845,SSW,55.94503615769728,-3.187441943010294,1043.3171,1617.482
55.94503615769728,-3.187441943010294,ENE,55.94515096272699,-3.1871647791505406,1043.3171,1616.232
55.94515096272699,-3.1871647791505406,ENE,55.9452657677567,-3.1868876152907872,1066.0713,1615.4988
55.9452657677567,-3.1868876152907872,NNE,55.94554293161646,-3.1867728102610777,1134.8899,1710.5271
55.94554293161646,-3.1867728102610777,SSE,55.9452657677567,-3.186658005231368,1134.8899,1709.2771
55.9452657677567,-3.186658005231368,SSE,55.944988603896945,-3.1865432002016587,1159.6097,1735.7655
55.944988603896945,-3.1865432002016587,ENE,55.945103408926656,-3.1862660363419053,1159.6097,1734.5155
55.945103408926656,-3.1862660363419053,ENE,55.945218213956366,-3.185988872482152,1159.6097,1733.2655
55.945218213956366,-3.185988872482152,ENE,55.94533301898608,-3.1857117086223985,1180.9258,1774.5186
55.94533301898608,-3.1857117086223985,ENE,55.94544782401579,-3.185434544762645,1180.9258,1773.2686
55.94544782401579,-3.185434544762645,ENE,55.9455626290455,-3.1851573809028917,1180.9258,1772.0186
55.9455626290455,-3.1851573809028917,E,55.9455626290455,-3.1848573809028915,1266.733,1883.9644
55.9455626290455,-3.1848573809028915,S,55.945262629045494,-3.1848573809028915,1266.733,1882.7144
55.945262629045494,-3.1848573809028915,S,55.94496262904549,-3.1848573809028915,1266.733,1881.4644
55.94496262904549,-3.1848573809028915,NNW,55.94523979290525,-3.184972185932601,1266.733,1880.2144
55.94523979290525,-3.184972185932601,S,55.944939792905245,-3.184972185932601,1266.733,1878.9644
55.944939792905245,-3.184972185932601,NNW,55.945216956765,-3.1850869909623105,1266.733,1877.7144
55.945216956765,-3.1850869909623105,S,55.944916956765,-3.1850869909623105,1266.733,1876.4644
55.944916956765,-3.1850869909623105,ENE,55.94503176179471,-3.184809827102557,1266.733,1875.2144
55.94503176179471,-3.184809827102557,WNW,55.94514656682442,-3.1850869909623105,1266.733,1873.9644
55.94514656682442,-3.1850869909623105,N,55.94544656682442,-3.1850869909623105,1266.733,1872.7144
55.94544656682442,-3.1850869909623105,SE,55.945234434790066,-3.1848748589279547,1266.733,1871.4644
55.945234434790066,-3.1848748589279547,S,55.94493443479006,-3.1848748589279547,1266.733,1870.2144
55.94493443479006,-3.1848748589279547,N,55.945234434790066,-3.1848748589279547,1266.733,1868.9644
55.945234434790066,-3.1848748589279547,SSE,55.94495727093031,-3.1847600538982452,1266.733,1867.7144
55.94495727093031,-3.1847600538982452,NNE,55.945234434790066,-3.1846452488685357,1266.733,1866.4644
55.945234434790066,-3.1846452488685357,N,55.94553443479007,-3.1846452488685357,1266.733,1865.2144
55.94553443479007,-3.1846452488685357,W,55.94553443479007,-3.184945248868536,1266.733,1863.9644
55.94553443479007,-3.184945248868536,S,55.945234434790066,-3.184945248868536,1266.733,1862.7144
